camera_id,url_image,road,km,latitude,longitude
1024,http://infocar.dgt.es/etraffic/data/camaras/1024.jpg,M-607,30.8,40.65634105,-3.74659904
1025,http://infocar.dgt.es/etraffic/data/camaras/1025.jpg,M-607,31.9,40.66506498,-3.75283592
1026,http://infocar.dgt.es/etraffic/data/camaras/1026.jpg,M-607,16.0,40.54020808,-3.69915202
1030,http://infocar.dgt.es/etraffic/data/camaras/1030.jpg,A-6,464.1,42.9028893,-7.2418733
1031,http://infocar.dgt.es/etraffic/data/camaras/1031.jpg,A-6,462.98,42.9130821,-7.2291331
1032,http://infocar.dgt.es/etraffic/data/camaras/1032.jpg,A-6,455.32,42.8787994,-7.1760502
1033,http://infocar.dgt.es/etraffic/data/camaras/1033.jpg,A-6,453.2,42.8645325,-7.16225
1034,http://infocar.dgt.es/etraffic/data/camaras/1034.jpg,A-6,451.56,42.8614845,-7.1395082
1035,http://infocar.dgt.es/etraffic/data/camaras/1035.jpg,A-6,448.645,42.8467478,-7.1209484
1036,http://infocar.dgt.es/etraffic/data/camaras/1036.jpg,A-6,442.55,42.7940788,-7.1085038
1037,http://infocar.dgt.es/etraffic/data/camaras/1037.jpg,A-6,438.66,42.7646332,-7.0847836
1038,http://infocar.dgt.es/etraffic/data/camaras/1038.jpg,A-6,435.31,42.7452812,-7.0543537
1039,http://infocar.dgt.es/etraffic/data/camaras/1039.jpg,A-6,432.85,42.727951,-7.0377998
1040,http://infocar.dgt.es/etraffic/data/camaras/1040.jpg,N-6,431.0,42.7221358,-7.0144686
1041,http://infocar.dgt.es/etraffic/data/camaras/1041.jpg,A-6,426.5,42.6892014,-6.9884667
1042,http://infocar.dgt.es/etraffic/data/camaras/1042.jpg,A-6,422.76,42.6712685,-6.9572668
1043,http://infocar.dgt.es/etraffic/data/camaras/1043.jpg,A-6,420.76,42.66436,-6.9310021
1044,http://infocar.dgt.es/etraffic/data/camaras/1044.jpg,A-6,418.46,42.6559029,-6.9063058
1045,http://infocar.dgt.es/etraffic/data/camaras/1045.jpg,A-6,417.0,42.6551437,-6.8935804
1046,http://infocar.dgt.es/etraffic/data/camaras/1046.jpg,A-6,413.33,42.6371498,-6.8540502
1048,http://infocar.dgt.es/etraffic/data/camaras/1048.jpg,A-8,406.1,43.5267,-5.9212
1073,http://infocar.dgt.es/etraffic/data/camaras/1073.jpg,AP-68,79.245,42.62567,-2.85714
1074,http://infocar.dgt.es/etraffic/data/camaras/1074.jpg,AP-68,87.4,42.55916,-2.87537
1075,http://infocar.dgt.es/etraffic/data/camaras/1075.jpg,AP-68,110.3,42.46786,-2.64609
1076,http://infocar.dgt.es/etraffic/data/camaras/1076.jpg,AP-68,118.6,42.44631,-2.56171
1077,http://infocar.dgt.es/etraffic/data/camaras/1077.jpg,AP-68,127.5,42.43307,-2.46159
1078,http://infocar.dgt.es/etraffic/data/camaras/1078.jpg,AP-68,143.2,42.43583,-2.29033
1079,http://infocar.dgt.es/etraffic/data/camaras/1079.jpg,AP-68,174.9,42.30552,-1.98284
1080,http://infocar.dgt.es/etraffic/data/camaras/1080.jpg,AP-68,202.5,42.134,-1.77093
1081,http://infocar.dgt.es/etraffic/data/camaras/1081.jpg,AP-68,208.47,42.09714,-1.72206
1082,http://infocar.dgt.es/etraffic/data/camaras/1082.jpg,AP-68,219.6,42.03083,-1.63239
1083,http://infocar.dgt.es/etraffic/data/camaras/1083.jpg,AP-68,249.0,41.85157,-1.37694
1084,http://infocar.dgt.es/etraffic/data/camaras/1084.jpg,AP-68,272.4,41.77574,-1.14466
1085,http://infocar.dgt.es/etraffic/data/camaras/1085.jpg,AP-68,283.5,41.73141,-1.03054
1086,http://infocar.dgt.es/etraffic/data/camaras/1086.jpg,LO-20,9.5,42.45528,-2.45805
1087,http://infocar.dgt.es/etraffic/data/camaras/1087.jpg,LO-20,11.875,42.45746,-2.48603
1088,http://infocar.dgt.es/etraffic/data/camaras/1088.jpg,A-13,1.02,42.45708,-2.42598
1089,http://infocar.dgt.es/etraffic/data/camaras/1089.jpg,V-31,4.85,39.376125,-0.41188889
1091,http://infocar.dgt.es/etraffic/data/camaras/1091.jpg,M-111,3.7,40.499328,-3.54661
1092,http://infocar.dgt.es/etraffic/data/camaras/1092.jpg,M-111,0.05,40.482111,-3.581135
1093,http://infocar.dgt.es/etraffic/data/camaras/1093.jpg,M-12,10.0,40.530013,-3.612227
1094,http://infocar.dgt.es/etraffic/data/camaras/1094.jpg,M-12,8.9,40.525495,-3.59828
1095,http://infocar.dgt.es/etraffic/data/camaras/1095.jpg,M-14,2.1,40.45515015,-3.58396295
1096,http://infocar.dgt.es/etraffic/data/camaras/1096.jpg,M-40,7.6,40.455409,-3.611852
1097,http://infocar.dgt.es/etraffic/data/camaras/1097.jpg,A-2,39.5,40.539252,-3.280735
1099,http://infocar.dgt.es/etraffic/data/camaras/1099.jpg,A-4,149.9,39.20973244,-3.40958064
1100,http://infocar.dgt.es/etraffic/data/camaras/1100.jpg,A-4,214.9,38.64896878,-3.47285024
1101,http://infocar.dgt.es/etraffic/data/camaras/1101.jpg,A-4,233.5,38.4967487,-3.50405997
1102,http://infocar.dgt.es/etraffic/data/camaras/1102.jpg,M-50,45.7,40.277289,-3.688166
1103,http://infocar.dgt.es/etraffic/data/camaras/1103.jpg,M-50,29.0,40.3765,-3.5512
1104,http://infocar.dgt.es/etraffic/data/camaras/1104.jpg,M-50,26.0,40.39608,-3.52931
1105,http://infocar.dgt.es/etraffic/data/camaras/1105.jpg,A-6,409.39,42.6142349,-6.8231835
1106,http://infocar.dgt.es/etraffic/data/camaras/1106.jpg,A-6,406.92,42.59654,-6.805166
1107,http://infocar.dgt.es/etraffic/data/camaras/1107.jpg,N-6,432.7,42.7258682,-7.0189333
1108,http://infocar.dgt.es/etraffic/data/camaras/1108.jpg,A-4,20.35,40.24497537,-3.69001433
1109,http://infocar.dgt.es/etraffic/data/camaras/1109.jpg,A-4,26.5,40.19205376,-3.67225813
1110,http://infocar.dgt.es/etraffic/data/camaras/1110.jpg,A-4,30.25,40.15860731,-3.66089479
1111,http://infocar.dgt.es/etraffic/data/camaras/1111.jpg,A-4,49.1,40.01443951,-3.63215649
1112,http://infocar.dgt.es/etraffic/data/camaras/1112.jpg,A-4,35.9,40.11051701,-3.64886923
1113,http://infocar.dgt.es/etraffic/data/camaras/1113.jpg,A-4,44.7,40.04150136,-3.66289117
1114,http://infocar.dgt.es/etraffic/data/camaras/1114.jpg,A-42,74.25,39.852795,-3.983699
1115,http://infocar.dgt.es/etraffic/data/camaras/1115.jpg,A-42,76.65,39.83438,-3.97924
1116,http://infocar.dgt.es/etraffic/data/camaras/1116.jpg,A-2,100.5,40.88935433,-2.77402284
1117,http://infocar.dgt.es/etraffic/data/camaras/1117.jpg,A-2,104.3,40.91247163,-2.73874066
1118,http://infocar.dgt.es/etraffic/data/camaras/1118.jpg,A-2,111.2,40.9548472,-2.68051122
1119,http://infocar.dgt.es/etraffic/data/camaras/1119.jpg,A-2,120.3,40.99066768,-2.59348276
1120,http://infocar.dgt.es/etraffic/data/camaras/1120.jpg,A-2,124.8,41.01534549,-2.55087935
1125,http://infocar.dgt.es/etraffic/data/camaras/1125.jpg,A-5,3.7,40.408305,-3.743097
1126,http://infocar.dgt.es/etraffic/data/camaras/1126.jpg,A-62,162.85,41.4532,-5.0869
1137,http://infocar.dgt.es/etraffic/data/camaras/1137.jpg,A-62,234.7,40.9998,-5.6276
1138,http://infocar.dgt.es/etraffic/data/camaras/1138.jpg,A-6,32.3,40.589229,-3.954445
1139,http://infocar.dgt.es/etraffic/data/camaras/1139.jpg,N-6,56.5,40.709778,-4.140521
1141,http://infocar.dgt.es/etraffic/data/camaras/1141.jpg,A-66,22.3,43.4086,-5.7986
1142,http://infocar.dgt.es/etraffic/data/camaras/1142.jpg,A-66,13.85,43.4814,-5.7888
1143,http://infocar.dgt.es/etraffic/data/camaras/1143.jpg,A-66,11.675,43.4999,-5.7835
1144,http://infocar.dgt.es/etraffic/data/camaras/1144.jpg,A-66,31.64,43.3482,-5.856
1145,http://infocar.dgt.es/etraffic/data/camaras/1145.jpg,A-66,28.9,43.3561,-5.8286
1146,http://infocar.dgt.es/etraffic/data/camaras/1146.jpg,A-66,38.7,43.3006,-5.8489
1147,http://infocar.dgt.es/etraffic/data/camaras/1147.jpg,A-66,39.7,43.3012,-5.8375
1148,http://infocar.dgt.es/etraffic/data/camaras/1148.jpg,A-66,46.8,43.2614,-5.7841
1149,http://infocar.dgt.es/etraffic/data/camaras/1149.jpg,A-66,53.6,43.2013,-5.788
1150,http://infocar.dgt.es/etraffic/data/camaras/1150.jpg,A-66,59.04,43.1654,-5.8266
1151,http://infocar.dgt.es/etraffic/data/camaras/1151.jpg,A-66,65.1,43.1136,-5.8191
1152,http://infocar.dgt.es/etraffic/data/camaras/1152.jpg,BU-30,0.2,42.3157,-3.7023
1153,http://infocar.dgt.es/etraffic/data/camaras/1153.jpg,BU-30,2.45,42.3086,-3.726
1155,http://infocar.dgt.es/etraffic/data/camaras/1155.jpg,A-7,786.09,36.851069,-2.465797
1156,http://infocar.dgt.es/etraffic/data/camaras/1156.jpg,A-7,783.0,36.873025,-2.457542
1157,http://infocar.dgt.es/etraffic/data/camaras/1157.jpg,A-5,35.825,40.257193,-4.046788
1158,http://infocar.dgt.es/etraffic/data/camaras/1158.jpg,A-6,6.95,40.458679,-3.747663
1159,http://infocar.dgt.es/etraffic/data/camaras/1159.jpg,A-6,7.2,40.45956,-3.749653
1160,http://infocar.dgt.es/etraffic/data/camaras/1160.jpg,A-6,7.3,40.459675,-3.750613
1161,http://infocar.dgt.es/etraffic/data/camaras/1161.jpg,A-6,16.67,40.482471,-3.855815
1162,http://infocar.dgt.es/etraffic/data/camaras/1162.jpg,A-6,20.35,40.508183,-3.878167
1163,http://infocar.dgt.es/etraffic/data/camaras/1163.jpg,M-50,17.5,40.457771,-3.52098
1164,http://infocar.dgt.es/etraffic/data/camaras/1164.jpg,M-11,7.05,40.470229,-3.601756
1165,http://infocar.dgt.es/etraffic/data/camaras/1165.jpg,M-21,6.2,40.4448699,-3.52919154
1166,http://infocar.dgt.es/etraffic/data/camaras/1166.jpg,A-52,277.67,42.1814384,-8.3288927
1167,http://infocar.dgt.es/etraffic/data/camaras/1167.jpg,A-52,281.49,42.1730919,-8.3738298
1168,http://infocar.dgt.es/etraffic/data/camaras/1168.jpg,A-52,293.58,42.1559334,-8.4964256
1169,http://infocar.dgt.es/etraffic/data/camaras/1169.jpg,A-52,303.94,42.1606865,-8.600399
1170,http://infocar.dgt.es/etraffic/data/camaras/1170.jpg,A-55,29.3,42.0506973,-8.6556454
1171,http://infocar.dgt.es/etraffic/data/camaras/1171.jpg,A-55,24.3,42.0853157,-8.6265526
1172,http://infocar.dgt.es/etraffic/data/camaras/1172.jpg,A-55,18.6,42.134133,-8.623184
1173,http://infocar.dgt.es/etraffic/data/camaras/1173.jpg,A-55,16.6,42.1518669,-8.626071
1174,http://infocar.dgt.es/etraffic/data/camaras/1174.jpg,A-55,12.6,42.1811638,-8.6277666
1175,http://infocar.dgt.es/etraffic/data/camaras/1175.jpg,A-55,10.37,42.1942902,-8.64921
1176,http://infocar.dgt.es/etraffic/data/camaras/1176.jpg,A-55,6.8,42.2118607,-8.671093
1177,http://infocar.dgt.es/etraffic/data/camaras/1177.jpg,A-55,5.51,42.2176247,-8.6857758
1178,http://infocar.dgt.es/etraffic/data/camaras/1178.jpg,A-55,4.44,42.2109375,-8.6914406
1179,http://infocar.dgt.es/etraffic/data/camaras/1179.jpg,A-52,113.17,42.0365257,-6.9873862
1180,http://infocar.dgt.es/etraffic/data/camaras/1180.jpg,A-52,125.134,42.0586913,-7.1179027
1181,http://infocar.dgt.es/etraffic/data/camaras/1181.jpg,A-52,143.34,41.9813698,-7.2860282
1182,http://infocar.dgt.es/etraffic/data/camaras/1182.jpg,A-52,172.2,41.9734192,-7.5304384
1183,http://infocar.dgt.es/etraffic/data/camaras/1183.jpg,A-52,194.0,42.0882454,-7.7208738
1184,http://infocar.dgt.es/etraffic/data/camaras/1184.jpg,A-52,207.8,42.2002869,-7.7840524
1185,http://infocar.dgt.es/etraffic/data/camaras/1185.jpg,A-52,229.4,42.3474655,-7.8894925
1186,http://infocar.dgt.es/etraffic/data/camaras/1186.jpg,A-52,232.49,42.3435707,-7.9259586
1187,http://infocar.dgt.es/etraffic/data/camaras/1187.jpg,A-52,252.1,42.3060265,-8.1209908
1188,http://infocar.dgt.es/etraffic/data/camaras/1188.jpg,A-52,261.9,42.2724457,-8.2031364
1189,http://infocar.dgt.es/etraffic/data/camaras/1189.jpg,N-120,566.0,42.3448944,-7.8749022
1191,http://infocar.dgt.es/etraffic/data/camaras/1191.jpg,A-8,578.5,43.3010968,-7.7015259
1192,http://infocar.dgt.es/etraffic/data/camaras/1192.jpg,A-8,583.5,43.2617,-7.7181
1193,http://infocar.dgt.es/etraffic/data/camaras/1193.jpg,A-8,592.3,43.185533,-7.742417
1194,http://infocar.dgt.es/etraffic/data/camaras/1194.jpg,AC-173,0.2,43.3344154,-8.378212
1195,http://infocar.dgt.es/etraffic/data/camaras/1195.jpg,AC-12,5.11,43.3303045,-8.3723838
1196,http://infocar.dgt.es/etraffic/data/camaras/1196.jpg,AC-211,3.3,43.3280449,-8.3819656
1197,http://infocar.dgt.es/etraffic/data/camaras/1197.jpg,A-6,566.15,43.2596512,-8.2112608
1198,http://infocar.dgt.es/etraffic/data/camaras/1198.jpg,A-6,565.0,43.2599945,-8.2009153
1199,http://infocar.dgt.es/etraffic/data/camaras/1199.jpg,A-6,563.0,43.2566223,-8.1809998
1200,http://infocar.dgt.es/etraffic/data/camaras/1200.jpg,AC-12,6.1,43.3250771,-8.3631573
1201,http://infocar.dgt.es/etraffic/data/camaras/1201.jpg,AC-12,2.8,43.3401576,-8.3891544
1202,http://infocar.dgt.es/etraffic/data/camaras/1202.jpg,AC-12,2.0,43.3477936,-8.3904228
1204,http://infocar.dgt.es/etraffic/data/camaras/1204.jpg,A-6,593.0,43.3063965,-8.4750195
1206,http://infocar.dgt.es/etraffic/data/camaras/1206.jpg,AP-7,346.7,40.55704444,0.42610556
1207,http://infocar.dgt.es/etraffic/data/camaras/1207.jpg,AP-7,358.15,40.45907778,0.40668056
1208,http://infocar.dgt.es/etraffic/data/camaras/1208.jpg,N-340,1039.85,40.406135,0.37775278
1209,http://infocar.dgt.es/etraffic/data/camaras/1209.jpg,AP-7,365.575,40.398875,0.37095
1210,http://infocar.dgt.es/etraffic/data/camaras/1210.jpg,N-340,1012.5,40.22649,0.2107606
1211,http://infocar.dgt.es/etraffic/data/camaras/1211.jpg,AP-7,391.55,40.22780556,0.20372222
1212,http://infocar.dgt.es/etraffic/data/camaras/1212.jpg,AP-7,404.0,40.13290556,0.13989722
1213,http://infocar.dgt.es/etraffic/data/camaras/1213.jpg,N-340,996.9,40.10475,0.13613333
1214,http://infocar.dgt.es/etraffic/data/camaras/1214.jpg,AP-7,407.0,40.10717778,0.13120833
1215,http://infocar.dgt.es/etraffic/data/camaras/1215.jpg,N-340,979.2,40.02223333,-0.02911389
1216,http://infocar.dgt.es/etraffic/data/camaras/1216.jpg,AP-7,426.125,40.02587222,-0.030975
1217,http://infocar.dgt.es/etraffic/data/camaras/1217.jpg,N-340,974.5,39.985252777777,-0.088427777777
1218,http://infocar.dgt.es/etraffic/data/camaras/1218.jpg,AP-7,433.5,39.98380556,-0.09521111
1219,http://infocar.dgt.es/etraffic/data/camaras/1219.jpg,N-340,963.15,39.90103333,-0.11841389
1220,http://infocar.dgt.es/etraffic/data/camaras/1220.jpg,AP-7,444.4,39.89755278,-0.13164444
1221,http://infocar.dgt.es/etraffic/data/camaras/1221.jpg,AP-7,448.0,39.86504444,-0.12234722
1222,http://infocar.dgt.es/etraffic/data/camaras/1222.jpg,N-340,952.3,39.81594722,-0.16668889
1223,http://infocar.dgt.es/etraffic/data/camaras/1223.jpg,AP-7,455.015,39.811275,-0.15776667
1224,http://infocar.dgt.es/etraffic/data/camaras/1224.jpg,AP-7,470.95,39.70109167,-0.26518889
1225,http://infocar.dgt.es/etraffic/data/camaras/1225.jpg,AP-7,475.45,39.67289167,-0.30060278
1226,http://infocar.dgt.es/etraffic/data/camaras/1226.jpg,AP-7,478.4,39.64869722,-0.30060833
1227,http://infocar.dgt.es/etraffic/data/camaras/1227.jpg,A-1000,2.2,36.882148,-2.424201
1228,http://infocar.dgt.es/etraffic/data/camaras/1228.jpg,A-30,136.55,38.019525,-1.1653
1229,http://infocar.dgt.es/etraffic/data/camaras/1229.jpg,A-7,575.6,38.0004,-1.22956944
1230,http://infocar.dgt.es/etraffic/data/camaras/1230.jpg,A-7,578.35,37.98058333,-1.24556111
1232,http://infocar.dgt.es/etraffic/data/camaras/1232.jpg,A-7,581.8,37.95132778,-1.25794444
1233,http://infocar.dgt.es/etraffic/data/camaras/1233.jpg,A-7,591.7,37.892575,-1.34177222
1234,http://infocar.dgt.es/etraffic/data/camaras/1234.jpg,A-7,595.0,37.87586667,-1.36895833
1235,http://infocar.dgt.es/etraffic/data/camaras/1235.jpg,A-7,634.15,37.68845,-1.71097778
1236,http://infocar.dgt.es/etraffic/data/camaras/1236.jpg,A-7,628.8,37.69641389,-1.65774722
1237,http://infocar.dgt.es/etraffic/data/camaras/1237.jpg,A-7,611.95,37.75155833,-1.47346667
1238,http://infocar.dgt.es/etraffic/data/camaras/1238.jpg,A-7,601.7,37.82756389,-1.40448056
1239,http://infocar.dgt.es/etraffic/data/camaras/1239.jpg,A-7,598.0,37.85978333,-1.39866944
1240,http://infocar.dgt.es/etraffic/data/camaras/1240.jpg,A-7,637.0,37.66268611,-1.71353889
1241,http://infocar.dgt.es/etraffic/data/camaras/1241.jpg,A-7,640.5,37.64078056,-1.73992778
1242,http://infocar.dgt.es/etraffic/data/camaras/1242.jpg,A-7,642.85,37.61981389,-1.74935556
1243,http://infocar.dgt.es/etraffic/data/camaras/1243.jpg,A-7,649.5,37.57543611,-1.79841944
1244,http://infocar.dgt.es/etraffic/data/camaras/1244.jpg,A-7,651.7,37.56655556,-1.81915
1245,http://infocar.dgt.es/etraffic/data/camaras/1245.jpg,A-7,655.2,37.53824722,-1.81543611
1246,http://infocar.dgt.es/etraffic/data/camaras/1246.jpg,A-7,569.9,38.00653611,-1.1674
1247,http://infocar.dgt.es/etraffic/data/camaras/1247.jpg,A-91,6.45,37.611925,-1.91638889
1251,http://infocar.dgt.es/etraffic/data/camaras/1251.jpg,GJ-81,1.5,43.5328,-5.6823
1252,http://infocar.dgt.es/etraffic/data/camaras/1252.jpg,A-66,193.6,42.156,-5.636
1253,http://infocar.dgt.es/etraffic/data/camaras/1253.jpg,A-66,160.2,42.4366,-5.5848
1254,http://infocar.dgt.es/etraffic/data/camaras/1254.jpg,A-66,149.75,42.5277,-5.5955
1255,http://infocar.dgt.es/etraffic/data/camaras/1255.jpg,A-66,142.35,42.5742,-5.6619
1256,http://infocar.dgt.es/etraffic/data/camaras/1256.jpg,A-66,143.0,42.5688,-5.6529
1257,http://infocar.dgt.es/etraffic/data/camaras/1257.jpg,A-66,152.35,42.5042,-5.5981
1258,http://infocar.dgt.es/etraffic/data/camaras/1258.jpg,A-66,172.93,42.3257,-5.6091
1259,http://infocar.dgt.es/etraffic/data/camaras/1259.jpg,M-503,4.8,40.42946207,-3.81068423
1260,http://infocar.dgt.es/etraffic/data/camaras/1260.jpg,AP-9,4.4,43.3177567,-8.3918324
1261,http://infocar.dgt.es/etraffic/data/camaras/1261.jpg,A-6,529.2,43.1844406,-7.8250346
1262,http://infocar.dgt.es/etraffic/data/camaras/1262.jpg,AP-9,53.7,42.9893875,-8.4300604
1263,http://infocar.dgt.es/etraffic/data/camaras/1263.jpg,AP-9,63.6,42.9122314,-8.4776669
1264,http://infocar.dgt.es/etraffic/data/camaras/1264.jpg,AP-9,70.08,42.86862,-8.520672
1265,http://infocar.dgt.es/etraffic/data/camaras/1265.jpg,AP-9,74.95,42.8564072,-8.5656672
1266,http://infocar.dgt.es/etraffic/data/camaras/1266.jpg,AP-9,93.28,42.73375325,-8.6372614
1267,http://infocar.dgt.es/etraffic/data/camaras/1267.jpg,AP-9,57.95,42.9580269,-8.4568005
1268,http://infocar.dgt.es/etraffic/data/camaras/1268.jpg,AP-9,80.9,42.8114586,-8.5841179
1269,http://infocar.dgt.es/etraffic/data/camaras/1269.jpg,AP-9,109.9,42.5982475,-8.6742601
1270,http://infocar.dgt.es/etraffic/data/camaras/1270.jpg,AP-9,119.4,42.5182991,-8.6645174
1271,http://infocar.dgt.es/etraffic/data/camaras/1271.jpg,AP-9,129.33,42.4383698,-8.6494513
1272,http://infocar.dgt.es/etraffic/data/camaras/1272.jpg,AP-9,130.29,42.4313087,-8.6559401
1273,http://infocar.dgt.es/etraffic/data/camaras/1273.jpg,A-55,27.0,42.0669098,-8.6392965
1274,http://infocar.dgt.es/etraffic/data/camaras/1274.jpg,AP-9,127.01,42.4583855,-8.6472769
1275,http://infocar.dgt.es/etraffic/data/camaras/1275.jpg,AP-9,136.45,42.3808174,-8.6370878
1276,http://infocar.dgt.es/etraffic/data/camaras/1276.jpg,AP-9,139.1,42.3573036,-8.6409273
1277,http://infocar.dgt.es/etraffic/data/camaras/1277.jpg,AP-9,147.2,42.2925682,-8.6600084
1278,http://infocar.dgt.es/etraffic/data/camaras/1278.jpg,AP-9,151.65,42.2574005,-8.6749878
1279,http://infocar.dgt.es/etraffic/data/camaras/1279.jpg,AP-9,157.78,42.22369,-8.6443872
1280,http://infocar.dgt.es/etraffic/data/camaras/1280.jpg,AP-9,160.8,42.2037468,-8.6689053
1281,http://infocar.dgt.es/etraffic/data/camaras/1281.jpg,AP-9,161.75,42.1963615,-8.6654091
1282,http://infocar.dgt.es/etraffic/data/camaras/1282.jpg,AP-9,162.5,42.190464,-8.6603575
1283,http://infocar.dgt.es/etraffic/data/camaras/1283.jpg,AP-9,167.2,42.1539078,-8.6439228
1284,http://infocar.dgt.es/etraffic/data/camaras/1284.jpg,AP-9,168.2,42.1460266,-8.6395426
1285,http://infocar.dgt.es/etraffic/data/camaras/1285.jpg,AP-9V,0.4,42.2580185,-8.6764164
1286,http://infocar.dgt.es/etraffic/data/camaras/1286.jpg,AP-9V,2.6,42.2490082,-8.6935539
1287,http://infocar.dgt.es/etraffic/data/camaras/1287.jpg,AP-9V,4.2,42.2381859,-8.7078962
1288,http://infocar.dgt.es/etraffic/data/camaras/1288.jpg,AP-9,5.58,43.3132248,-8.3797855
1289,http://infocar.dgt.es/etraffic/data/camaras/1289.jpg,AP-9,7.76,43.3119583,-8.3526163
1290,http://infocar.dgt.es/etraffic/data/camaras/1290.jpg,AP-9,12.9,43.2925758,-8.2970839
1291,http://infocar.dgt.es/etraffic/data/camaras/1291.jpg,AP-9,14.13,43.2891121,-8.2837782
1292,http://infocar.dgt.es/etraffic/data/camaras/1292.jpg,AP-9,16.49,43.2759399,-8.2603111
1293,http://infocar.dgt.es/etraffic/data/camaras/1293.jpg,AP-9,37.62,43.111145,-8.3372812
1294,http://infocar.dgt.es/etraffic/data/camaras/1294.jpg,AP-9,41.44,43.0819168,-8.3570557
1295,http://infocar.dgt.es/etraffic/data/camaras/1295.jpg,AP-9F,2.12,43.2936478,-8.267642
1296,http://infocar.dgt.es/etraffic/data/camaras/1296.jpg,AP-9F,19.75,43.4034843,-8.1610413
1297,http://infocar.dgt.es/etraffic/data/camaras/1297.jpg,AP-9F,24.25,43.4381981,-8.1643629
1298,http://infocar.dgt.es/etraffic/data/camaras/1298.jpg,AP-9F,27.0,43.4576378,-8.1652689
1299,http://infocar.dgt.es/etraffic/data/camaras/1299.jpg,AP-9F,29.64,43.4798241,-8.1586637
1300,http://infocar.dgt.es/etraffic/data/camaras/1300.jpg,AP-9F,31.5,43.495285,-8.1590414
1301,http://infocar.dgt.es/etraffic/data/camaras/1301.jpg,AP-9F,34.15,43.5048103,-8.1923189
1302,http://infocar.dgt.es/etraffic/data/camaras/1302.jpg,AP-9F,36.1,43.4988556,-8.2128658
1304,http://infocar.dgt.es/etraffic/data/camaras/1304.jpg,AP-9,15.14,43.2836189,-8.2754717
1305,http://infocar.dgt.es/etraffic/data/camaras/1305.jpg,AP-9,26.47,43.2009964,-8.29708
1306,http://infocar.dgt.es/etraffic/data/camaras/1306.jpg,AP-9,28.8,43.1842117,-8.3114367
1307,http://infocar.dgt.es/etraffic/data/camaras/1307.jpg,AP-9F,12.94,43.3550568,-8.2028055
1310,http://infocar.dgt.es/etraffic/data/camaras/1310.jpg,A-382,6.7,36.71761389,-6.008638889
1323,http://infocar.dgt.es/etraffic/data/camaras/1323.jpg,AP-4,23.7,37.163313,-5.908746
1327,http://infocar.dgt.es/etraffic/data/camaras/1327.jpg,AP-4,44.5,36.98376,-5.94664
1337,http://infocar.dgt.es/etraffic/data/camaras/1337.jpg,SE-30,13.5,37.366895,-6.014183
1340,http://infocar.dgt.es/etraffic/data/camaras/1340.jpg,A-497,0.3,37.26740833,-6.961530556
1342,http://infocar.dgt.es/etraffic/data/camaras/1342.jpg,A-497,5.0,37.26318889,-7.008661111
1345,http://infocar.dgt.es/etraffic/data/camaras/1345.jpg,AP-4,81.0,36.685933,-6.081817
1348,http://infocar.dgt.es/etraffic/data/camaras/1348.jpg,AC-10,1.5,43.3428879,-8.3999014
1350,http://infocar.dgt.es/etraffic/data/camaras/1350.jpg,CV-30,1.5,39.4943,-0.42611
1351,http://infocar.dgt.es/etraffic/data/camaras/1351.jpg,CV-30,2.95,39.49676,-0.41109
1352,http://infocar.dgt.es/etraffic/data/camaras/1352.jpg,CV-365,0.9,39.50843611,-0.43383611
1353,http://infocar.dgt.es/etraffic/data/camaras/1353.jpg,CV-365,2.4,39.51151667,-0.44693056
1354,http://infocar.dgt.es/etraffic/data/camaras/1354.jpg,N-220,0.15,39.50523333,-0.46253611
1355,http://infocar.dgt.es/etraffic/data/camaras/1355.jpg,A-2,431.75,41.51164,0.30914
1356,http://infocar.dgt.es/etraffic/data/camaras/1356.jpg,A-2,433.26,41.50897,0.32639
1357,http://infocar.dgt.es/etraffic/data/camaras/1357.jpg,Z-40,14.75,41.66497,-0.83831
1358,http://infocar.dgt.es/etraffic/data/camaras/1358.jpg,Z-40,20.075,41.62529,-0.84836
1359,http://infocar.dgt.es/etraffic/data/camaras/1359.jpg,Z-40,23.9,41.60606,-0.88403
1360,http://infocar.dgt.es/etraffic/data/camaras/1360.jpg,Z-40,33.0,41.63364,-0.97542
1361,http://infocar.dgt.es/etraffic/data/camaras/1361.jpg,A-68,224.764,41.58206,-0.76976
1362,http://infocar.dgt.es/etraffic/data/camaras/1362.jpg,A-68,230.1,41.60548,-0.82764
1363,http://infocar.dgt.es/etraffic/data/camaras/1363.jpg,Z-32,248.0,41.69411,-0.97783
1364,http://infocar.dgt.es/etraffic/data/camaras/1364.jpg,A-23,255.25,41.47033,-1.09822
1365,http://infocar.dgt.es/etraffic/data/camaras/1365.jpg,A-23,262.81,41.518,-1.03558
1366,http://infocar.dgt.es/etraffic/data/camaras/1366.jpg,A-23,269.275,41.55597,-0.97925
1367,http://infocar.dgt.es/etraffic/data/camaras/1367.jpg,A-23,274.54,41.59367,-0.94326
1368,http://infocar.dgt.es/etraffic/data/camaras/1368.jpg,A-23,276.375,41.60869,-0.93508
1369,http://infocar.dgt.es/etraffic/data/camaras/1369.jpg,A-23,277.05,41.61411,-0.93163
1382,http://infocar.dgt.es/etraffic/data/camaras/1382.jpg,Ma-1,20.8,39.533984,2.463705
1383,http://infocar.dgt.es/etraffic/data/camaras/1383.jpg,Ma-1,16.9,39.52083,2.494
1384,http://infocar.dgt.es/etraffic/data/camaras/1384.jpg,Ma-1,14.0,39.51983,2.523
